CREATION_DATE,REGNO,FLT_NUM,STNFR,STNTO,AHRS,ACYC,N1EGTA,N1GLA,N1WB,N1PT,N1P2A,N1LCOT,N1LCIT,N1IGV,N1SCV,N1LOT,N1HOT,V1STA,V1EGTP,V1NPA,V1LOT,V1LCIT
2023-03-16 13:38,HL7720,KE0622,MNL,ICN,48998,36489,575,63,816,51.1,13.5,193,32,18,66,125,106,46,649,45,18,13
2023-03-16 13:48,HL7710,KE0792,FUK,ICN,53049,40499,544,51,824,55.2,14.1,181,20,17,58,110,90,49,596,45,46,22
2023-03-16 16:32,HL7701,KE0633,ICN,DPS,33129,28152,549,79,832,56.6,14,170,7,17,61,107,84,43,669,44,44,14
2023-03-16 20:00,HL7524,KE0477,ICN,SGN,47333,36287,514,51,826,54.9,13.6,171,14,17,63,105,84,48,590,41,60,23
2023-03-16 23:28,HL7702,KE0498,DEL,ICN,16609,10665,582,74,816,52.3,13.5,193,31,18,63,122,99,57,665,41,85,44
2023-03-17 3:46,HL7586,KE0690,PNH,ICN,23728,15728,563,48,816,52.9,13.9,188,34,18,58,116,98,57,751,45,81,40
2023-03-17 10:40,HL7553,KE1174,CJU,GMP,39590,30857,514,42,821,52.7,13.9,182,25,17,59,108,88,48,595,47,55,22
2023-03-17 12:28,HL7554,KE2102,HND,GMP,23258,15997,541,69,824,54.1,14.3,176,20,17,60,109,88,44,602,45,35,10
2023-03-17 13:54,HL7710,KE0792,FUK,ICN,53056,40505,547,55,824,54.8,14.1,182,20,17,58,106,85,48,592,45,46,19
2023-03-17 13:56,HL7720,KE0622,MNL,ICN,49004,36493,582,81,816,51.2,13.4,191,30,18,66,125,105,46,640,45,18,13
2023-03-17 19:47,HL7553,KE1310,CJU,GMP,39595,30861,508,40,824,53.2,13.8,179,21,17,59,106,86,47,587,47,60,21
2023-03-17 20:08,HL7701,KE0477,ICN,SGN,33136,28157,553,74,827,56.2,13.9,172,9,17,61,106,85,46,688,45,63,21
2023-03-18 1:58,HL7586,KE0630,DPS,ICN,23734,15732,570,51,815,52.6,13.9,189,36,18,58,118,99,48,726,44,13,13
2023-03-18 12:31,HL7554,KE2102,HND,GMP,23268,16002,531,66,825,54.2,14.1,171,14,17,60,106,84,44,614,45,34,8
2023-03-18 13:26,HL7720,KE0622,MNL,ICN,49012,36498,591,76,815,51.3,13.5,194,34,18,66,127,108,47,648,45,19,14
2023-03-18 14:05,HL7587,KE0792,FUK,ICN,39075,30909,556,58,824,54.1,13.8,177,16,17,64,106,85,46,613,46,52,19
2023-03-18 18:11,HL7710,KE0726,KIX,ICN,53067,40513,538,54,826,55.5,13.9,177,14,17,58,111,91,48,582,47,41,15
2023-03-19 0:55,HL7709,KE0664,HKT,ICN,49780,38334,555,49,816,51.9,13.8,191,33,18,65,123,100,52,642,45,11,18
2023-03-19 1:58,HL7702,KE0630,DPS,ICN,16615,10670,570,47,816,52.9,13.8,193,32,18,63,118,97,50,638,44,18,20
2023-03-19 11:10,HL7524,KE0832,SHE,ICN,47348,36302,520,46,824,54.5,13.7,176,19,17,63,104,84,46,559,48,33,12
2023-03-19 13:31,HL7587,KE0622,MNL,ICN,39084,30916,613,75,816,51,13.8,192,33,18,64,123,102,48,658,45,29,20
2023-03-19 15:58,HL7720,KE0870,DLC,ICN,49018,36504,525,54,826,54.3,13.6,177,15,17,66,108,89,47,580,48,58,22
2023-03-19 16:27,HL7553,KE2103,GMP,HND,39619,30875,538,75,818,52.9,13.9,183,28,18,60,114,90,46,576,48,26,10
2023-03-19 18:16,HL7709,KE0667,ICN,CNX,49786,38338,506,63,828,56.5,13.9,168,8,17,65,115,90,46,535,49,38,11
2023-03-20 0:49,HL7701,KE0634,DPS,ICN,33144,28165,594,46,816,51.8,13.8,191,31,18,62,120,101,49,693,43,27,25
2023-03-20 8:29,HL7524,KE0171,ICN,HKG,47353,36307,524,75,829,56.1,13.9,166,9,17,63,106,84,47,576,38,8,0
2023-03-20 11:05,HL7553,KE1174,CJU,GMP,39627,30881,516,42,821,52.7,13.9,181,25,17,60,108,88,46,584,48,53,20
2023-03-20 11:20,HL7720,KE0457,ICN,DAD,49024,36508,521,66,829,56.1,13.8,170,9,17,66,112,93,45,602,46,42,12
2023-03-20 12:28,HL7554,KE2102,HND,GMP,23278,16009,549,70,822,53.4,14.1,179,22,17,60,114,91,45,615,44,33,10
2023-03-20 14:03,HL7586,KE0792,FUK,ICN,23746,15743,541,43,822,55,13.9,180,25,17,57,107,89,48,648,46,53,21
2023-03-20 20:43,HL7540,KE0477,ICN,SGN,47369,34450,547,71,830,55.5,13.9,165,9,17,64,112,92,48,646,45,56,19
2023-03-21 2:56,HL7524,KE0690,PNH,ICN,47358,36312,549,44,814,50.3,13.5,190,37,18,63,116,97,55,669,41,81,46
2023-03-21 10:47,HL7553,KE1174,CJU,GMP,39639,30891,514,39,821,52.1,13.8,182,24,17,59,108,88,47,600,47,60,21
2023-03-21 11:06,HL7586,KE0791,ICN,FUK,23752,15746,538,61,824,55.3,13.9,175,20,17,58,108,89,44,670,46,10,1
2023-03-21 11:35,HL7710,KE0832,SHE,ICN,53087,40522,548,58,824,54.4,13.8,179,18,17,58,111,89,48,585,47,35,14
2023-03-21 12:20,HL7554,KE2102,HND,GMP,23290,16016,551,70,824,53.4,14.2,179,22,17,60,112,90,45,610,45,38,12
2023-03-21 16:07,HL7701,KE0862,TAO,ICN,33153,28175,532,33,826,54.2,13.7,177,14,17,61,104,84,47,655,44,59,23
2023-03-21 20:22,HL7540,KE0477,ICN,SGN,47375,34454,563,79,825,54.9,13.9,169,14,17,64,118,98,50,659,44,62,26
2023-03-22 1:56,HL7586,KE0630,DPS,ICN,23758,15749,569,47,815,52.4,13.9,189,37,18,58,117,99,48,724,44,14,16
2023-03-22 2:46,HL7720,KE0690,PNH,ICN,49036,36517,558,48,817,51.5,13.6,189,29,18,66,119,101,55,668,48,78,39
2023-03-22 9:14,HL7585,KE8186,TPE,ICN,37130,27483,527,35,817,51.9,13.9,185,30,18,63,111,91,45,636,45,30,12
2023-03-22 10:53,HL7554,KE1174,CJU,GMP,23300,16022,536,43,822,52.7,14.1,180,24,17,60,111,90,48,623,45,67,25
2023-03-22 11:37,HL7587,KE0832,SHE,ICN,39104,30929,551,67,831,54.6,13.7,171,10,17,63,111,91,45,610,46,46,16
2023-03-22 13:36,HL7710,KE0622,MNL,ICN,53095,40527,620,82,816,51.7,13.9,194,34,18,58,122,101,51,653,43,11,19
2023-03-22 15:52,HL7524,KE0870,DLC,ICN,47365,36322,531,59,824,53.3,13.4,176,20,17,63,107,85,47,564,48,57,21
2023-03-22 16:30,HL7553,KE2103,GMP,HND,39651,30902,558,77,816,51.2,13.8,189,34,18,60,118,95,53,666,41,82,41
2023-03-22 18:06,HL7585,KE0726,KIX,ICN,37135,27485,520,53,823,53.4,13.9,178,24,17,63,107,86,46,594,48,51,21
2023-03-22 18:09,HL7540,KE0667,ICN,CNX,47381,34457,562,70,825,54.1,13.9,172,16,17,65,119,99,45,658,43,18,6
2023-03-22 19:56,HL7554,KE1310,CJU,GMP,23305,16026,533,39,821,52.3,13.9,181,25,17,60,112,91,49,636,45,69,29
2023-03-23 0:42,HL7586,KE0490,RGN,ICN,23764,15754,590,77,816,52.5,13.8,188,35,18,58,120,101,48,711,45,18,16
2023-03-23 8:22,HL7587,KE0197,ICN,UBN,39109,30934,562,74,827,53.9,13.7,174,14,17,63,104,83,44,625,46,21,5
2023-03-23 9:39,HL7585,KE8186,TPE,ICN,37141,27490,524,32,816,51.9,13.9,185,31,18,64,111,91,46,623,46,28,12
2023-03-23 10:47,HL7554,KE1174,CJU,GMP,23314,16029,529,42,824,52.9,14,177,20,17,60,110,89,47,615,46,63,23
2023-03-23 12:30,HL7553,KE2102,HND,GMP,39660,30906,531,59,818,52.2,13.9,183,28,18,60,110,88,46,588,48,35,15
2023-03-23 13:38,HL7709,KE0622,MNL,ICN,49802,38353,572,65,812,51.2,13.8,197,38,18,66,131,106,51,599,47,11,21
2023-03-23 17:28,HL7585,KE0629,ICN,DPS,37147,27491,536,74,823,53.4,13.9,178,23,17,63,110,87,45,603,47,35,12
2023-03-23 17:53,HL7710,KE0458,DAD,ICN,53103,40533,601,75,816,52,13.8,190,31,18,58,118,97,51,668,42,9,19
2023-03-24 0:24,HL7702,KE0664,HKT,ICN,16632,10687,571,48,816,52.9,13.8,194,34,18,63,118,96,57,686,40,81,46
2023-03-24 1:09,HL7720,KE0634,DPS,ICN,49047,36526,554,50,820,51.7,13.6,188,29,18,66,119,100,46,662,44,12,15
2023-03-24 1:20,HL7586,KE0462,DAD,ICN,23773,15759,583,74,816,52.6,13.9,187,34,18,58,120,100,48,693,45,22,16
2023-03-24 10:44,HL7554,KE1174,CJU,GMP,23327,16036,518,40,825,54.2,14.1,173,17,17,60,105,84,47,603,46,65,22
2023-03-24 11:04,HL7709,KE0855,ICN,PEK,49807,38358,509,60,828,55.7,13.9,172,11,17,64,113,85,48,594,42,82,26
2023-03-24 13:51,HL7585,KE0792,FUK,ICN,37152,27494,515,47,823,54.2,13.9,177,22,17,63,105,84,46,608,46,57,26
2023-03-24 13:51,HL7587,KE0172,HKG,ICN,39120,30940,594,64,816,52.1,13.8,187,29,18,64,118,98,47,651,45,30,18
2023-03-24 16:26,HL7553,KE2103,GMP,HND,39674,30914,547,84,817,52.4,13.9,184,30,18,60,116,92,47,584,49,29,13
2023-03-24 18:09,HL7710,KE0726,KIX,ICN,53111,40541,544,45,825,55,13.9,180,19,17,58,110,90,47,593,45,42,20
2023-03-25 10:46,HL7554,KE1174,CJU,GMP,23339,16044,522,39,824,53.9,14.1,175,19,17,60,107,85,47,604,45,68,26
2023-03-25 12:31,HL7553,KE2102,HND,GMP,39682,30918,527,72,821,53.4,13.9,178,24,17,60,110,88,46,576,48,31,10
2023-03-25 13:08,HL7586,KE0132,CGO,ICN,23783,15765,526,40,824,54.8,13.8,176,20,17,58,106,88,44,645,46,27,7
2023-03-25 13:34,HL7720,KE0622,MNL,ICN,49056,36532,585,67,815,50.9,13.5,195,34,18,67,126,107,47,632,45,24,17
2023-03-25 13:46,HL7701,KE0198,UBN,ICN,33179,28192,524,60,831,49.5,11.7,163,0,14,62,105,85,45,609,41,26,4
2023-03-25 18:15,HL7702,KE0726,KIX,ICN,16638,10694,544,63,824,56,13.9,181,19,17,62,111,90,49,592,46,39,18
2023-03-25 19:46,HL7554,KE1310,CJU,GMP,23344,16048,522,39,824,53.7,14.1,175,19,17,60,107,86,46,606,46,63,23
2023-03-26 2:06,HL7585,KE0630,DPS,ICN,37163,27500,543,45,816,51.6,13.9,188,32,18,64,115,95,46,680,44,14,11
2023-03-26 2:35,HL7709,KE8690,PNH,ICN,49817,38370,548,46,816,51.8,13.8,190,32,18,65,123,99,56,652,41,84,46
2023-03-26 8:52,HL7586,KE0865,ICN,CAN,23788,15770,529,59,825,56.6,14,171,16,17,58,107,88,48,679,47,63,20
2023-03-26 11:12,HL7587,KE1174,CJU,GMP,39132,30950,538,40,828,55.1,13.8,172,12,17,63,103,83,46,626,46,59,23
2023-03-26 12:31,HL7524,KE1526,CJU,PUS,47381,36336,520,42,823,53.7,13.6,177,21,17,63,105,85,50,576,47,58,23
2023-03-26 12:33,HL7553,KE2102,HND,GMP,39692,30924,527,73,822,53,13.8,178,24,17,60,111,88,46,575,49,35,10
2023-03-26 13:59,HL7720,KE0704,NRT,ICN,49062,36539,536,64,825,53.5,13.5,178,16,17,66,109,89,45,579,47,33,9
2023-03-26 14:03,HL7701,KE0198,UBN,ICN,33187,28196,536,63,830,48.3,11.7,166,4,16,62,105,85,45,618,41,26,6
2023-03-26 15:42,HL7540,KE0870,DLC,ICN,47404,34476,544,64,827,55.8,14,168,12,17,64,116,95,47,589,46,55,13
2023-03-26 17:33,HL7554,KE1546,CJU,PUS,23351,16053,526,44,824,54.3,14.1,174,17,17,60,107,85,48,604,46,66,24
2023-03-26 19:24,HL7709,KE0461,ICN,DAD,49823,38374,510,55,826,55.9,13.9,173,13,17,65,113,88,48,588,48,48,20
2023-03-26 20:53,HL7586,KE0477,ICN,SGN,23793,15772,520,47,827,57,13.9,170,14,17,58,106,88,44,646,46,21,1
2023-03-27 11:01,HL7587,KE1174,CJU,GMP,39143,30957,534,40,828,55.7,13.9,171,10,17,63,108,90,46,620,46,62,23
2023-03-27 11:37,HL7524,KE1188,CJU,GMP,47393,36344,516,44,825,54,13.5,175,18,17,63,105,84,46,558,49,53,16
2023-03-27 12:27,HL7553,KE2102,HND,GMP,39701,30929,514,40,819,52.9,13.9,182,27,18,60,108,88,47,578,49,31,13
2023-03-27 14:04,HL7540,KE0198,UBN,ICN,47411,34481,527,46,831,47.4,11.8,163,7,17,65,112,93,49,650,42,65,22
2023-03-27 14:06,HL7585,KE0704,NRT,ICN,37173,27511,517,58,824,54.5,13.9,176,20,17,63,105,83,45,578,48,32,8
2023-03-27 14:08,HL7554,KE1533,PUS,CJU,23357,16058,536,46,824,53.9,14.2,178,21,17,60,111,90,50,644,45,76,33
2023-03-27 14:18,HL7710,KE0856,PEK,ICN,53127,40554,560,58,823,54.5,14,183,21,17,58,107,86,52,638,48,81,33
2023-03-27 16:11,HL7701,KE0870,DLC,ICN,33197,28202,540,44,826,54.8,13.8,175,13,17,61,104,84,46,661,44,62,22
2023-03-28 0:47,HL7586,KE0664,HKT,ICN,23798,15777,567,45,814,52,13.9,190,37,18,58,118,100,55,740,47,84,40
2023-03-28 1:23,HL7709,KE0668,CNX,ICN,49831,38381,547,45,816,50.5,13.4,190,32,18,65,123,99,50,613,39,17,18
2023-03-28 8:38,HL7710,KE0831,ICN,SHE,53134,40557,525,50,830,56.8,14.1,172,9,17,58,110,89,47,616,44,2,0
2023-03-28 11:04,HL7587,KE1174,CJU,GMP,39153,30964,542,41,826,55.1,13.9,174,14,17,63,103,82,47,618,46,63,23
2023-03-28 11:34,HL7540,KE1188,CJU,GMP,47418,34491,540,39,826,55.3,14.1,172,16,17,65,115,97,48,605,46,61,23
2023-03-28 12:02,HL7524,KE1526,CJU,PUS,47402,36349,523,43,824,54.9,14,177,22,17,62,106,86,47,592,47,67,25
2023-03-28 12:31,HL7553,KE2102,HND,GMP,39711,30935,510,50,823,53.9,13.9,176,22,17,60,107,86,45,567,48,31,9
2023-03-28 14:06,HL7720,KE0704,NRT,ICN,49074,36549,522,67,830,55.2,13.8,172,10,17,65,110,91,43,572,47,30,8
2023-03-28 17:42,HL7701,KE0458,DAD,ICN,33205,28207,581,60,819,52.6,13.8,187,25,17,62,120,99,48,680,43,31,26
2023-03-28 19:18,HL7554,KE0461,ICN,DAD,23366,16070,522,49,825,55.4,14.3,171,14,17,61,107,85,52,685,45,86,34
2023-03-28 22:44,HL7524,KE1324,CJU,GMP,47407,36354,509,28,827,54.4,13.7,171,14,17,65,100,82,46,555,49,54,17
2023-03-29 0:50,HL7710,KE0664,HKT,ICN,53139,40562,587,48,815,52.1,13.9,191,33,18,59,115,95,54,661,47,85,42
2023-03-29 2:12,HL7585,KE0630,DPS,ICN,37184,27519,540,46,816,51.6,13.9,187,32,18,63,115,94,46,669,45,14,11
2023-03-29 10:31,HL7720,KE0703,ICN,NRT,49081,36553,523,69,829,55.4,13.7,172,11,17,66,109,90,43,626,37,15,0
2023-03-29 11:00,HL7587,KE1174,CJU,GMP,39164,30971,544,39,825,54.7,13.9,175,16,17,63,103,82,47,625,46,67,25
2023-03-29 11:14,HL7554,KE0846,TAO,ICN,23371,16074,542,56,824,54,14.3,178,22,17,61,113,91,46,604,45,43,13
2023-03-29 11:41,HL7524,KE1188,CJU,GMP,47415,36357,523,42,822,53.7,13.7,177,22,17,62,106,86,47,563,48,55,20
2023-03-29 12:14,HL7540,KE1526,CJU,PUS,47425,34497,541,45,827,55,14.1,171,15,17,64,115,97,49,612,45,72,26
2023-03-29 12:37,HL7701,KE0724,KIX,ICN,33213,28212,553,54,825,54.9,13.9,178,17,17,61,111,90,46,653,44,54,23
2023-03-29 14:27,HL7709,KE0856,PEK,ICN,49838,38390,539,54,820,53.4,13.9,185,26,18,65,120,95,55,627,41,83,40
2023-03-29 15:55,HL7586,KE0870,DLC,ICN,23811,15789,546,43,817,54.2,13.9,184,30,18,58,110,92,48,658,45,59,27
2023-03-29 17:02,HL7702,KE0489,ICN,RGN,16667,10710,538,64,826,56.8,14,178,15,17,63,111,89,46,598,36,16,7
2023-03-29 20:51,HL7720,KE0477,ICN,SGN,49086,36555,519,65,831,55.4,13.8,172,10,17,66,111,92,44,575,48,25,6
2023-03-30 9:00,HL7540,KE2101,GMP,HND,47436,34503,556,74,826,55.9,14.1,168,13,17,64,119,98,44,634,45,32,8
2023-03-30 11:02,HL7587,KE1174,CJU,GMP,39177,30979,546,40,825,53.7,13.8,176,17,17,63,103,83,47,626,45,64,25
2023-03-30 11:11,HL7709,KE0457,ICN,DAD,49843,38393,529,73,824,55.1,14,177,17,17,65,114,87,47,584,36,12,4
2023-03-30 11:37,HL7553,KE1188,CJU,GMP,39733,30946,515,39,820,52.6,13.9,183,26,18,60,108,88,48,599,47,59,25
2023-03-30 12:03,HL7524,KE1526,CJU,PUS,47423,36362,525,42,822,53.6,13.8,179,25,17,63,104,83,49,591,47,64,25
2023-03-30 14:00,HL7585,KE0704,NRT,ICN,37193,27527,527,68,824,53.9,13.9,176,21,17,63,110,87,44,585,47,36,11
2023-03-30 14:59,HL7702,KE0898,PVG,ICN,16672,10715,539,59,825,56.4,13.9,179,17,17,62,111,89,50,614,41,82,30
2023-03-30 15:43,HL7586,KE0870,DLC,ICN,23820,15796,554,60,817,53.9,13.9,184,28,18,58,113,93,48,652,46,59,26
2023-03-30 18:35,HL7720,KE0667,ICN,CNX,49092,36558,532,78,826,55.1,13.8,175,13,17,66,112,92,44,598,46,13,4
2023-04-01 0:36,HL7554,KE0672,KUL,ICN,23389,16086,562,48,816,52.1,14.1,188,33,18,62,120,100,48,663,44,27,17
2023-04-01 8:40,HL7709,KE0197,ICN,UBN,49855,38402,510,45,825,55.2,13.9,174,15,17,65,109,84,46,555,39,16,4
2023-04-01 11:32,HL7524,KE1188,CJU,GMP,47442,36377,530,43,818,51.5,13.3,183,27,18,63,106,85,47,574,48,60,23
2023-04-01 11:43,HL7710,KE0457,ICN,DAD,53159,40577,553,46,822,54.7,14,183,22,17,58,106,86,49,656,43,0,4
2023-04-01 12:02,HL7701,KE1526,CJU,PUS,33239,28228,556,41,824,53.2,13.7,180,19,17,62,109,89,49,715,45,78,33
2023-04-01 12:30,HL7540,KE2102,HND,GMP,47459,34515,565,63,823,54,14,176,22,17,65,122,103,46,623,45,36,13
2023-04-01 13:12,HL7587,KE1113,GMP,CJU,39199,30997,565,43,824,53.1,13.8,184,24,17,64,111,91,49,643,45,65,31
2023-04-01 14:03,HL7585,KE0704,NRT,ICN,37208,27536,525,47,819,53.3,13.9,181,26,17,63,109,88,45,602,47,34,12
2023-04-01 17:02,HL7720,KE0663,ICN,HKT,49106,36569,531,53,824,53.8,13.7,180,18,17,66,113,93,49,636,42,94,31
2023-04-01 19:10,HL7709,KE0689,ICN,PNH,49860,38404,527,68,824,55,13.9,177,18,17,65,114,88,48,558,49,21,12
2023-04-02 2:15,HL7586,KE0630,DPS,ICN,23836,15809,559,43,816,52.2,13.9,188,34,18,58,115,97,47,732,44,11,13
2023-04-02 11:08,HL7587,KE1174,CJU,GMP,39209,31004,550,41,824,53.5,13.8,177,18,17,63,106,85,48,633,45,63,27
2023-04-02 11:36,HL7553,KE1188,CJU,GMP,39746,30957,520,40,819,52.3,13.8,184,27,17,60,107,87,49,603,47,60,26
2023-04-02 12:10,HL7524,KE1526,CJU,PUS,47450,36382,531,43,820,51.4,13.2,181,25,18,63,104,84,50,598,48,65,29
2023-04-02 12:30,HL7540,KE2102,HND,GMP,47472,34520,562,65,824,54.6,14,174,20,17,65,122,102,46,622,44,37,14
2023-04-02 13:57,HL7720,KE0704,NRT,ICN,49111,36575,531,69,825,54.5,13.7,177,15,17,66,110,90,44,573,47,33,10
2023-04-02 15:45,HL7585,KE0870,DLC,ICN,37217,27543,521,46,820,53.7,14,180,25,17,63,108,87,48,594,47,63,28
2023-04-02 17:09,HL7702,KE0663,ICN,HKT,16694,10730,558,77,824,55.6,13.9,185,21,17,63,112,88,47,598,38,22,14
2023-04-02 23:28,HL7554,KE0498,DEL,ICN,23399,16093,584,73,816,51.1,13.7,189,34,18,62,125,103,55,684,47,92,41
2023-04-03 2:28,HL7586,KE0690,PNH,ICN,23843,15815,566,45,815,52.3,13.9,188,36,18,58,117,99,56,752,47,84,39
2023-04-03 11:04,HL7587,KE1174,CJU,GMP,39218,31011,551,40,824,53.4,13.8,178,18,17,63,106,85,49,622,46,64,26
2023-04-03 11:51,HL7524,KE1188,CJU,GMP,47460,36392,526,42,820,52.1,13.4,182,26,18,63,106,85,48,583,47,65,26
2023-04-03 12:01,HL7701,KE0894,PVG,ICN,33248,28237,555,52,824,54.6,13.8,180,18,17,62,110,89,46,659,45,51,23
2023-04-03 12:14,HL7553,KE1526,CJU,PUS,39754,30962,527,46,818,51.9,13.8,186,28,18,60,108,88,51,622,47,70,30
2023-04-03 12:25,HL7540,KE2102,HND,GMP,47482,34525,542,48,825,54.9,14.1,173,17,17,64,117,99,46,616,44,37,12
2023-04-03 14:32,HL7720,KE0856,PEK,ICN,49116,36580,534,63,823,54.1,13.8,181,19,17,65,113,93,49,635,40,81,34
2023-04-03 15:33,HL7709,KE0870,DLC,ICN,49872,38415,520,56,824,54.9,13.9,178,18,17,64,113,87,50,557,48,63,25
2023-04-03 17:40,HL7702,KE0458,DAD,ICN,16700,10734,580,66,816,52.9,13.7,192,32,18,63,121,98,49,632,45,27,21
2023-04-03 18:00,HL7586,KE0629,ICN,DPS,23848,15819,541,46,818,54.7,14,181,26,17,58,109,90,45,651,45,33,12
2023-04-04 2:14,HL7710,KE0690,PNH,ICN,53176,40592,583,53,817,52.1,13.9,190,31,18,58,115,95,55,690,46,80,44
2023-04-04 11:03,HL7587,KE1174,CJU,GMP,39229,31019,561,47,824,52.7,13.8,181,22,17,63,109,89,49,632,45,67,30
2023-04-04 11:36,HL7553,KE1188,CJU,GMP,39762,30970,527,41,816,51.7,13.8,187,30,18,60,110,89,50,615,47,63,30
2023-04-04 12:08,HL7524,KE1526,CJU,PUS,47469,36397,528,43,816,52.4,13.6,184,29,18,63,108,88,49,594,48,66,29
2023-04-04 12:23,HL7554,KE0894,PVG,ICN,23411,16102,546,53,819,53.6,14.1,181,26,17,62,115,94,53,704,47,89,38
2023-04-04 12:29,HL7540,KE2102,HND,GMP,47492,34530,554,63,824,55.1,14.1,173,17,17,64,122,102,46,622,45,37,12
2023-04-04 14:17,HL7701,KE0828,SZX,ICN,33253,28243,598,60,817,51.8,13.8,190,30,18,62,120,101,49,678,43,37,29
2023-04-04 15:30,HL7585,KE0870,DLC,ICN,37230,27552,508,49,824,55.2,13.9,173,17,17,63,109,88,46,577,48,64,25
2023-04-04 17:45,HL7586,KE0458,DAD,ICN,23853,15822,588,77,814,52,13.8,190,37,18,58,124,104,48,724,44,22,16
2023-04-04 19:13,HL7710,KE0689,ICN,PNH,53182,40596,537,45,825,55.2,14,177,16,17,58,108,88,47,604,45,26,16
2023-04-04 20:45,HL7709,KE0477,ICN,SGN,49881,38420,527,70,826,55,13.9,177,15,17,65,111,85,50,606,47,57,26
2023-04-04 21:34,HL7524,KE1324,CJU,GMP,47474,36401,530,43,817,51.9,13.5,185,30,18,63,108,88,48,586,48,57,26
2023-04-05 2:19,HL7702,KE0630,DPS,ICN,16709,10739,562,52,817,53.3,13.8,192,32,18,63,117,95,49,648,44,11,19
2023-04-05 8:23,HL7554,KE0197,ICN,UBN,23417,16105,540,62,826,53.2,14.1,172,14,17,60,108,85,45,649,43,20,5
2023-04-05 11:02,HL7701,KE0788,FUK,ICN,33261,28249,556,49,826,53.6,13.9,179,16,17,61,110,89,47,663,44,60,27
2023-04-05 12:29,HL7540,KE2102,HND,GMP,47501,34535,567,74,824,53.6,14.1,177,20,17,64,122,103,47,626,44,38,14
2023-04-05 13:42,HL7553,KE1121,GMP,CJU,39771,30975,523,44,820,52.4,13.8,183,27,18,60,108,88,49,619,48,66,27
2023-04-05 14:07,HL7585,KE0704,NRT,ICN,37238,27557,537,61,818,53.1,14.1,184,27,18,63,112,91,46,605,47,37,14
2023-04-05 14:35,HL7524,KE1371,GMP,CJU,47481,36405,520,39,823,53.5,13.5,181,22,17,62,105,85,65,578,47,73,22
2023-04-05 14:50,HL7586,KE0866,CAN,ICN,23859,15827,572,62,816,52.5,13.8,187,34,18,58,118,99,48,687,45,28,17
2023-04-05 15:19,HL7587,KE1246,CJU,GMP,39240,31028,560,39,826,52.9,13.8,181,17,17,63,104,84,48,643,46,60,22
2023-04-05 15:38,HL7720,KE0870,DLC,ICN,49131,36589,525,67,827,54.9,13.6,172,8,17,66,112,93,45,565,47,57,15
2023-04-05 19:02,HL7710,KE0461,ICN,DAD,53189,40603,545,64,828,55.1,13.9,176,13,17,58,111,90,46,581,47,39,11
2023-04-06 0:46,HL7709,KE0490,RGN,ICN,49887,38424,568,78,816,52,13.8,191,33,18,65,125,101,51,634,45,17,20
2023-04-06 10:22,HL7553,KE1517,PUS,CJU,39778,30982,520,45,821,52.8,13.8,182,26,18,60,109,88,50,629,48,70,29
2023-04-06 10:22,HL7720,KE0703,ICN,NRT,49137,36593,525,78,830,55.3,13.6,171,8,17,66,112,92,43,584,39,15,0
2023-04-06 11:14,HL7587,KE1174,CJU,GMP,39251,31033,559,43,825,53.7,13.8,178,15,17,63,104,83,47,621,46,63,24
2023-04-06 12:08,HL7554,KE0894,PVG,ICN,23428,16112,534,55,824,54,14.1,175,18,17,60,108,86,46,594,46,43,13
2023-04-06 12:31,HL7540,KE2102,HND,GMP,47511,34540,564,65,824,53.1,14,176,20,17,64,124,105,47,633,44,37,14
2023-04-06 13:25,HL7585,KE0869,ICN,DLC,37243,27561,512,59,826,55.1,13.9,170,13,17,63,108,87,47,649,47,60,24
2023-04-06 13:52,HL7524,KE1121,GMP,CJU,47492,36413,519,44,824,53.3,13.5,178,18,17,62,105,85,47,567,48,58,21
2023-04-06 17:38,HL7709,KE0458,DAD,ICN,49892,38427,567,67,815,51.7,13.8,191,33,18,65,130,104,51,607,46,19,22
2023-04-06 20:34,HL7585,KE0477,ICN,SGN,37248,27563,522,72,826,54.7,13.9,169,14,17,63,109,87,47,587,48,63,23
2023-04-07 0:41,HL7702,KE0664,HKT,ICN,16718,10746,571,47,816,52.8,13.8,193,33,18,63,118,96,55,681,40,84,46
2023-04-07 2:15,HL7720,KE0630,DPS,ICN,49142,36596,549,50,820,52.3,13.6,187,27,18,66,117,99,46,656,45,12,13
2023-04-07 3:30,HL7586,KE0690,PNH,ICN,23868,15834,571,48,814,51.9,13.9,190,37,18,58,118,100,55,739,46,82,40
2023-04-07 9:36,HL7701,KE0723,ICN,KIX,33275,28258,553,75,829,54.5,13.8,174,12,17,61,108,86,45,673,46,54,17
2023-04-07 11:28,HL7587,KE1174,CJU,GMP,39260,31040,557,48,825,54.3,13.8,176,13,17,63,104,82,47,621,46,62,23
2023-04-07 11:37,HL7553,KE1188,CJU,GMP,39789,30991,520,46,820,53.1,13.9,181,26,17,60,108,87,48,599,47,61,23
2023-04-07 12:07,HL7524,KE1526,CJU,PUS,47498,36417,520,40,824,52.9,13.5,180,21,17,63,105,85,48,595,47,68,25
2023-04-07 12:23,HL7709,KE0894,PVG,ICN,49897,38434,523,53,824,55,14,178,18,17,64,113,87,50,611,40,83,33
2023-04-07 12:52,HL7540,KE2102,HND,GMP,47525,34545,566,58,821,52.8,13.9,178,23,17,64,124,105,47,641,44,34,12
