Date,Aircraft,Flight,Departure,Arrival,APU_Oil_Temperature_Max,Load_Compressor_Inlet_Temperature,,,Compensated,,,Ulaanbaatar_temp,Incheon_temp,Dubai_temp,Danang_temp
2025-05-15 4:56,HL8001,KAL828,ZGSZ,RKSI,103,42,,,,,,,,,
2025-05-15 4:54,HL7710,KAL198,ZMCK,RKSI,84,19,,,,,,,,,
2025-05-15 4:43,HL8026,KAL951,RKSI,OMDB,93,26,,,89.4,,,,,,
2025-05-15 4:24,HL7584,KAL756,ROAH,RKSI,101,32,,,,,,,,,
2025-05-15 4:20,HL8003,KAL138,ZHHH,RKSI,100,33,,,,,,,,,
2025-05-15 3:41,HL7720,KAL806,ZBTJ,RKSI,102,25,,,,,,,,,
2025-05-15 3:00,HL7554,KAL832,ZYTX,RKSI,97,34,,,,,,,,,
2025-05-15 2:39,HL7586,KAL1188,RKPC,RKSS,92,29,,,,,,,,,
2025-05-15 1:33,HL7585,KAL1174,RKPC,RKSS,93,22,,,,,,,,,
2025-05-15 0:59,HL8027,KAL469,RKSI,VVTS,89,20,,,87.8,,,,,,
2025-05-15 0:30,HL7702,KAL811,RKSI,ZLXY,87,19,,,86.2,,,,,,
2025-05-14 23:32,HL7709,KAL648,WSSS,RKSI,100,35,,,,,,,,,
2025-05-14 22:49,HL8025,KAL408,YBBN,RKSI,93,19,,,,,,,,,
2025-05-14 17:03,HL7587,KAL720,RJTT,RKSI,90,20,,,,,,,,,
2025-05-14 17:00,HL8026,KAL952,OMDB,RKSI,109,44,,,,,,,,,
2025-05-14 16:38,HL8027,KAL690,VDPP,RKSI,102,35,,,,,,,,,
2025-05-14 12:04,HL7720,KAL714,RJAA,RKSI,98,23,,,,,,,,,
2025-05-14 11:16,HL8025,KAL407,RKSI,YBBN,94,20,,,92.8,,,,,,
2025-05-14 10:03,HL8027,KAL689,RKSI,VDPP,92,27,,,88,,,,,,
2025-05-14 8:44,HL7709,KAL458,VVDN,RKSI,102,34,,,,,,,,,
2025-05-14 7:13,HL8001,KAL470,VVTS,RKSI,105,46,,,,,,,,,
2025-05-14 7:05,HL8003,KAL870,ZYTL,RKSI,91,26,,,,,,,,,
2025-05-14 6:36,HL7584,KAL725,RKSI,RJBB,96,25,,,92.8,,,,,,
2025-05-14 5:42,HL8025,KAL856,ZBAA,RKSI,99,26,,,,,,,,,
2025-05-14 5:01,HL8002,KAL866,ZGGG,RKSI,109,35,,,,,,,,,
2025-05-14 4:49,HL7587,KAL828,ZGSZ,RKSI,97,29,,,,,,,,,
2025-05-14 4:45,HL8026,KAL951,RKSI,OMDB,98,31,,,92.4,,,,,,
2025-05-14 4:28,HL8003,KAL869,RKSI,ZYTL,99,34,,,92.2,,,,,,
2025-05-14 4:04,HL8027,KAL138,ZHHH,RKSI,101,36,,,,,,,,,
2025-05-14 3:34,HL7554,KAL806,ZBTJ,RKSI,96,31,,,,,,,,,
2025-05-14 2:44,HL7586,KAL1188,RKPC,RKSS,94,29,,,,,,,,,
2025-05-14 1:29,HL7585,KAL1174,RKPC,RKSS,92,19,,,,,,,,,
2025-05-14 0:37,HL8001,KAL469,RKSI,VVTS,93,31,,,87.4,,,,,,
2025-05-14 0:33,HL7710,KAL811,RKSI,ZLXY,93,31,,,87.4,,,,,,
2025-05-14 0:33,HL7720,KAL755,RKSI,ROAH,99,22,,,97,,,,,,
2025-05-13 23:42,HL7702,KAL648,WSSS,RKSI,95,30,,,,,,,,,
2025-05-13 23:18,HL7701,KAL197,RKSI,ZMCK,91,18,,,90.6,,,,,,
2025-05-13 17:21,HL8003,KAL952,OMDB,RKSI,111,50,,,,,,,,,
2025-05-13 16:58,HL8001,KAL690,VDPP,RKSI,102,40,,,,,,,,,
2025-05-13 11:48,HL7701,KAL719,RKSI,RJTT,91,17,,,91,,,,,,
2025-05-13 10:48,HL8025,KAL696,VNKT,RKSI,106,31,,,,,,,,,
2025-05-13 10:16,HL8001,KAL689,RKSI,VDPP,93,32,,,87,,,,,,
2025-05-13 8:42,HL7584,KAL458,VVDN,RKSI,99,31,,,,,,,,,
2025-05-13 7:27,HL8027,KAL470,VVTS,RKSI,110,41,,,,,,,,,
2025-05-13 5:37,HL7702,KAL869,RKSI,ZYTL,94,27,,,90,,,,,,
2025-05-13 5:08,HL8003,KAL951,RKSI,OMDB,98,33,,,91.6,,,,,,
2025-05-13 5:06,HL7709,KAL766,RJCC,RKSI,90,24,,,,,,,,,
2025-05-13 4:50,HL7720,KAL812,ZLXY,RKSI,107,30,,,,,,,,,
2025-05-13 4:40,HL8026,KAL828,ZGSZ,RKSI,102,36,,,,,,,,,
2025-05-13 4:00,HL7710,KAL756,ROAH,RKSI,97,32,,,,,,,,,
2025-05-13 3:57,HL8001,KAL138,ZHHH,RKSI,104,42,,,,,,,,,
2025-05-13 2:38,HL7585,KAL1188,RKPC,RKSS,87,17,,,,,,,,,
2025-05-13 1:36,HL7586,KAL1174,RKPC,RKSS,89,23,,,,,,,,,
2025-05-13 0:14,HL7587,KAL805,RKSI,ZBTJ,90,21,,,88.4,,,,,,
2025-05-12 23:49,HL8026,KAL827,RKSI,ZGSZ,93,25,,,89.8,,,,,,
2025-05-12 23:46,HL8001,KAL137,RKSI,ZHHH,90,29,,,85.2,,,,,,
2025-05-12 23:45,HL7554,KAL648,WSSS,RKSI,104,42,,,,,,,,,
2025-05-12 22:54,HL8002,KAL408,YBBN,RKSI,97,14,,,,,,,,,
2025-05-12 17:37,HL8003,KAL952,OMDB,RKSI,111,50,,,,,,,,,
2025-05-12 17:05,HL7702,KAL720,RJTT,RKSI,89,22,,,,,,,,,
2025-05-12 14:14,HL7701,KAL490,VYYY,RKSI,100,29,,,,,,,,,
2025-05-12 11:21,HL8002,KAL407,RKSI,YBBN,98,13,,,99.6,,,,,,
2025-05-12 9:00,HL8026,KAL458,VVDN,RKSI,103,37,,,,,,,,,
2025-05-12 8:24,HL8027,KAL713,RKSI,RJAA,90,26,,,86.4,,,,,,
2025-05-12 7:51,HL7584,KAL671,RKSI,WMKK,95,25,,,91.8,,,,,,
2025-05-12 7:44,HL8001,KAL470,VVTS,RKSI,99,36,,,,,,,,,
2025-05-12 6:20,HL7720,KAL725,RKSI,RJBB,100,24,,,97.2,,,,,,
2025-05-12 5:34,HL8002,KAL856,ZBAA,RKSI,105,12,,,,,,,,,
2025-05-12 5:14,HL8003,KAL951,RKSI,OMDB,97,33,,,90.6,,,,,,
2025-05-12 5:12,HL8025,KAL695,RKSI,VNKT,94,20,,,92.8,,,,,,
2025-05-12 5:07,HL7553,KAL198,ZMCK,RKSI,103,34,,,,,,,,,
2025-05-12 4:43,HL7587,KAL812,ZLXY,RKSI,101,29,,,,,,,,,
2025-05-12 4:10,HL8027,KAL756,ROAH,RKSI,91,29,,,,,,,,,
2025-05-12 2:35,HL7586,KAL1188,RKPC,RKSS,93,30,,,,,,,,,
2025-05-12 1:50,HL8003,KAL846,ZSQD,RKSI,100,36,,,,,,,,,
2025-05-12 1:29,HL7585,KAL1174,RKPC,RKSS,90,19,,,,,,,,,
2025-05-12 0:37,HL8001,KAL469,RKSI,VVTS,91,26,,,87.4,,,,,,
2025-05-12 0:19,HL7701,KAL805,RKSI,ZBTJ,88,14,,,89.2,,,,,,
2025-05-11 23:53,HL7554,KAL865,RKSI,ZGGG,91,26,,,87.4,,,,,,
2025-05-11 20:58,HL8027,----------,----,----,88,20,,,,,,,,,
2025-05-11 17:22,HL8001,KAL690,VDPP,RKSI,101,38,,,,,,,,,
2025-05-11 17:19,HL8025,KAL952,OMDB,RKSI,104,32,,,,,,,,,
2025-05-11 17:07,HL7720,KAL720,RJTT,RKSI,96,21,,,,,,,,,
2025-05-11 14:45,HL7584,KAL647,RKSI,WSSS,86,14,,,87.2,,,,,,
2025-05-11 11:55,HL8002,KAL714,RJAA,RKSI,100,22,,,,,,,,,
2025-05-11 10:40,HL7701,KAL1360,RKPC,RKSS,87,16,,,,,,,,,
2025-05-11 10:09,HL8001,KAL689,RKSI,VDPP,87,24,,,84.2,,,,,,
2025-05-11 8:49,HL7709,KAL458,VVDN,RKSI,101,34,,,,,,,,,
2025-05-11 8:20,HL8002,KAL713,RKSI,RJAA,96,18,,,95.6,,,,,,
2025-05-11 7:26,HL8026,KAL470,VVTS,RKSI,107,41,,,,,,,,,
2025-05-11 6:46,HL7554,KAL870,ZYTL,RKSI,99,36,,,,,,,,,
2025-05-11 5:41,HL8003,KAL828,ZGSZ,RKSI,102,39,,,,,,,,,
2025-05-11 4:56,HL7720,KAL198,ZMCK,RKSI,103,23,,,,,,,,,
2025-05-11 4:46,HL8025,KAL951,RKSI,OMDB,92,17,,,92,,,,,,
2025-05-11 4:44,HL7587,KAL812,ZLXY,RKSI,98,27,,,,,,,,,
2025-05-11 4:30,HL8002,KAL756,ROAH,RKSI,99,24,,,,,,,,,
2025-05-11 4:25,HL8001,KAL138,ZHHH,RKSI,100,37,,,,,,,,,
2025-05-11 2:38,HL7585,KAL1188,RKPC,RKSS,88,17,,,,,,,,,
2025-05-11 2:24,HL7584,KAL832,ZYTX,RKSI,98,27,,,,,,,,,
2025-05-11 1:48,HL7702,KAL855,RKSI,ZBAA,89,19,,,88.2,,,,,,
2025-05-11 1:43,HL7586,KAL1174,RKPC,RKSS,91,25,,,,,,,,,
2025-05-11 0:33,HL7553,KAL805,RKSI,ZBTJ,98,28,,,93.6,,,,,,
2025-05-11 0:24,HL8001,KAL137,RKSI,ZHHH,91,26,,,87.4,,,,,,
2025-05-11 0:20,HL8026,KAL469,RKSI,VVTS,89,20,,,87.8,,,,,,
2025-05-10 23:40,HL7710,KAL648,WSSS,RKSI,100,35,,,,,,,,,
2025-05-10 22:57,HL8027,KAL408,YBBN,RKSI,88,31,,,,,,,,,
2025-05-10 17:30,HL8025,KAL952,OMDB,RKSI,105,32,,,,,,,,,
2025-05-10 17:27,HL8026,KAL690,VDPP,RKSI,103,36,,,,,,,,,
2025-05-10 11:24,HL8027,KAL407,RKSI,YBBN,85,24,,,82.2,,,,,,
2025-05-10 10:17,HL8026,KAL689,RKSI,VDPP,92,20,,,90.8,,,,,,
2025-05-10 9:57,HL7701,KAL1360,RKPC,RKSS,87,15,,,,,,,,,
2025-05-10 9:40,HL7553,KAL461,RKSI,VVDN,96,26,,,92.4,,,,,,
2025-05-10 9:22,HL7710,KAL726,RJBB,RKSI,94,32,,,,,,,,,
2025-05-10 7:48,HL7702,KAL671,RKSI,WMKK,85,19,,,84.2,,,,,,
2025-05-10 7:17,HL8003,KAL470,VVTS,RKSI,104,40,,,,,,,,,
2025-05-10 6:33,HL7709,KAL870,ZYTL,RKSI,91,24,,,,,,,,,
2025-05-10 5:25,HL8001,KAL866,ZGGG,RKSI,97,37,,,,,,,,,
2025-05-10 5:15,HL8026,KAL766,RJCC,RKSI,88,19,,,,,,,,,
2025-05-10 5:02,HL7554,KAL828,ZGSZ,RKSI,106,40,,,,,,,,,
2025-05-10 5:02,HL7720,KAL198,ZMCK,RKSI,100,21,,,,,,,,,
2025-05-10 4:33,HL8025,KAL951,RKSI,OMDB,86,13,,,87.6,,,,,,
2025-05-10 4:23,HL8002,KAL756,ROAH,RKSI,99,13,,,,,,,,,
2025-05-10 3:35,HL7553,KAL806,ZBTJ,RKSI,102,34,,,,,,,,,
2025-05-10 2:43,HL7586,KAL1188,RKPC,RKSS,90,26,,,,,,,,,
2025-05-10 1:31,HL7585,KAL1174,RKPC,RKSS,87,16,,,,,,,,,
2025-05-10 0:19,HL8002,KAL755,RKSI,ROAH,92,12,,,94,,,,,,
2025-05-10 0:12,HL7584,KAL811,RKSI,ZLXY,84,14,,,85.2,,,,,,
2025-05-10 0:08,HL8003,KAL469,RKSI,VVTS,89,23,,,86.6,,,,,,
2025-05-09 23:05,HL7710,KAL831,RKSI,ZYTX,86,21,,,84.4,,,,,,
2025-05-09 22:50,HL8027,KAL408,YBBN,RKSI,88,30,,,,,,,,,
2025-05-09 17:38,HL8025,KAL952,OMDB,RKSI,103,29,,,,,,,,,
2025-05-09 17:15,HL8001,KAL690,VDPP,RKSI,101,42,,,,,,,,,
2025-05-09 17:14,HL8002,KAL720,RJTT,RKSI,97,13,,,,,,,,,
2025-05-09 16:32,HL7587,KAL672,WMKK,RKSI,97,28,,,,,,,,,
2025-05-09 13:59,HL8003,KAL696,VNKT,RKSI,110,41,,,,,,,,,
2025-05-09 12:00,HL7720,KAL714,RJAA,RKSI,96,19,,,,,,,,,
2025-05-09 11:47,HL8002,KAL719,RKSI,RJTT,96,12,,,98,,,,,,
2025-05-09 11:39,HL8027,KAL407,RKSI,YBBN,86,27,,,82,,,,,,
2025-05-09 10:09,HL8001,KAL689,RKSI,VDPP,88,26,,,84.4,,,,,,
2025-05-09 9:45,HL7709,KAL705,RKSI,RJAA,86,17,,,86,,,,,,
2025-05-09 7:28,HL8026,KAL470,VVTS,RKSI,109,43,,,,,,,,,
2025-05-09 7:13,HL7586,KAL1246,RKPC,RKSS,93,30,,,,,,,,,
2025-05-09 7:13,HL8002,KAL756,ROAH,RKSI,107,13,,,,,,,,,
2025-05-09 7:03,HL7584,KAL870,ZYTL,RKSI,86,15,,,,,,,,,
2025-05-09 6:42,HL7701,KAL1226,RKPC,RKSS,91,20,,,,,,,,,
2025-05-09 5:35,HL8027,KAL828,ZGSZ,RKSI,97,39,,,,,,,,,
2025-05-09 5:00,HL8003,KAL695,RKSI,VNKT,92,27,,,88,,,,,,
2025-05-09 4:24,HL8001,KAL138,ZHHH,RKSI,98,36,,,,,,,,,
2025-05-09 4:07,HL7585,KAL1174,RKPC,RKSS,92,23,,,,,,,,,
2025-05-09 3:40,HL7587,KAL806,ZBTJ,RKSI,87,16,,,,,,,,,
2025-05-09 2:59,HL8002,KAL755,RKSI,ROAH,95,20,,,93.8,,,,,,
2025-05-09 2:35,HL7702,KAL832,ZYTX,RKSI,92,23,,,,,,,,,
2025-05-09 2:07,HL7710,KAL457,RKSI,VVDN,91,25,,,87.8,,,,,,
2025-05-09 0:04,HL8001,KAL137,RKSI,ZHHH,88,26,,,84.4,,,,,,
2025-05-08 18:56,HL8027,----------,----,----,87,28,,,,,,,,,
2025-05-08 17:15,HL8003,KAL952,OMDB,RKSI,105,42,,,,,,,,,
2025-05-08 17:03,HL7553,KAL720,RJTT,RKSI,100,31,,,,,,,,,
2025-05-08 16:45,HL8001,KAL690,VDPP,RKSI,100,40,,,,,,,,,
2025-05-08 16:21,HL7584,KAL668,VTCC,RKSI,102,32,,,,,,,,,
2025-05-08 14:48,HL7720,KAL647,RKSI,WSSS,95,18,,,94.6,,,,,,
2025-05-08 10:46,HL8002,KAL2104,RJTT,RKSS,99,-3,,,,,,,,,
2025-05-08 10:19,HL7701,KAL1312,RKPC,RKSS,90,18,,,,,,,,,
2025-05-08 10:01,HL7586,KAL1360,RKPC,RKSS,92,29,,,,,,,,,
2025-05-08 10:00,HL8001,KAL689,RKSI,VDPP,87,26,,,83.4,,,,,,
2025-05-08 9:27,HL8025,KAL726,RJBB,RKSI,93,20,,,,,,,,,
2025-05-08 8:48,HL7709,KAL458,VVDN,RKSI,102,35,,,,,,,,,
2025-05-08 7:08,HL8002,KAL2103,RKSS,RJTT,103,13,,,,,,,,,
2025-05-08 6:25,HL8025,KAL725,RKSI,RJBB,93,19,,,92.2,,,,,,
2025-05-08 5:13,HL8001,KAL812,ZLXY,RKSI,97,34,,,,,,,,,
2025-05-08 4:35,HL8003,KAL951,RKSI,OMDB,98,32,,,92,,,,,,
2025-05-08 3:29,HL8002,KAL2102,RJTT,RKSS,97,14,,,,,,,,,
2025-05-08 2:52,HL7553,KAL137,RKSI,ZHHH,101,31,,,95.4,,,,,,
2025-05-08 2:35,HL7585,KAL1188,RKPC,RKSS,91,21,,,,,,,,,
2025-05-08 2:21,HL8025,KAL832,ZYTX,RKSI,96,21,,,,,,,,,
2025-05-08 1:51,HL7554,KAL846,ZSQD,RKSI,92,29,,,,,,,,,
2025-05-08 1:29,HL7701,KAL1174,RKPC,RKSS,89,18,,,,,,,,,
2025-05-08 0:16,HL7720,KAL469,RKSI,VVTS,94,16,,,94.4,,,,,,
2025-05-07 23:37,HL7710,KAL648,WSSS,RKSI,103,40,,,,,,,,,
2025-05-07 23:19,HL7584,KAL197,RKSI,ZMCK,87,18,,,86.6,,,,,,
2025-05-07 22:44,HL8026,KAL408,YBBN,RKSI,93,26,,,,,,,,,
2025-05-07 17:14,HL8003,KAL952,OMDB,RKSI,104,43,,,,,,,,,
2025-05-07 11:12,HL7553,KAL689,RKSI,VDPP,96,26,,,92.4,,,,,,
2025-05-07 11:06,HL8026,KAL407,RKSI,YBBN,89,21,,,87.4,,,,,,
2025-05-07 10:43,HL8002,KAL2104,RJTT,RKSS,99,13,,,,,,,,,
2025-05-07 9:57,HL7701,KAL1360,RKPC,RKSS,87,14,,,,,,,,,
2025-05-07 9:35,HL7587,KAL667,RKSI,VTCC,85,14,,,86.2,,,,,,
2025-05-07 7:16,HL8002,KAL2103,RKSS,RJTT,96,15,,,,,,,,,
2025-05-07 7:07,HL8001,KAL470,VVTS,RKSI,106,47,,,,,,,,,
2025-05-07 6:51,HL8025,KAL142P,RKPK,RKSI,89,18,,,,,,,,,
2025-05-07 6:37,HL8027,KAL870,ZYTL,RKSI,93,34,,,,,,,,,
2025-05-07 6:28,HL7709,KAL725,RKSI,RJBB,87,21,,,85.4,,,,,,
2025-05-07 5:33,HL7584,KAL866,ZGGG,RKSI,98,27,,,,,,,,,
2025-05-07 5:02,HL8026,KAL198,ZMCK,RKSI,88,19,,,,,,,,,
2025-05-07 4:45,HL8025,----------,----,----,91,17,,,,,,,,,
2025-05-07 4:25,HL8003,KAL951,RKSI,OMDB,93,28,,,88.6,,,,,,
2025-05-07 4:10,HL8027,KAL869,RKSI,ZYTL,89,30,,,83.8,,,,,,
2025-05-07 3:36,HL8002,KAL2102,RJTT,RKSS,102,13,,,,,,,,,
2025-05-07 2:36,HL7585,KAL1188,RKPC,RKSS,87,16,,,,,,,,,
2025-05-07 2:07,HL7710,KAL457,RKSI,VVDN,88,25,,,84.8,,,,,,
2025-05-07 1:53,HL7586,KAL1174,RKPC,RKSS,88,23,,,,,,,,,
2025-05-07 0:39,HL8001,KAL469,RKSI,VVTS,88,25,,,84.8,,,,,,
2025-05-06 23:57,HL7702,KAL137,RKSI,ZHHH,88,19,,,87.2,,,,,,
2025-05-06 23:41,HL7720,KAL648,WSSS,RKSI,107,33,,,,,,,,,
2025-05-06 23:27,HL8026,KAL197,RKSI,ZMCK,88,21,,,86.4,,,,,,
2025-05-06 18:59,HL7553,----------,----,----,94,25,,,,,,,,,
2025-05-06 17:20,HL8001,KAL690,VDPP,RKSI,99,39,,,,,,,,,
2025-05-06 17:04,HL7587,KAL720,RJTT,RKSI,85,15,,,,,,,,,
2025-05-06 16:59,HL8027,KAL952,OMDB,RKSI,109,48,,,,,,,,,
2025-05-06 16:23,HL7709,KAL668,VTCC,RKSI,102,35,,,,,,,,,
2025-05-06 10:47,HL8002,KAL2104,RJTT,RKSS,95,13,,,,,,,,,
2025-05-06 10:27,HL8001,KAL689,RKSI,VDPP,87,25,,,83.8,,,,,,
2025-05-06 9:55,HL7701,KAL1360,RKPC,RKSS,86,13,,,,,,,,,
2025-05-06 8:18,HL8003,KAL828,ZGSZ,RKSI,101,39,,,,,,,,,
2025-05-06 7:47,HL7710,KAL671,RKSI,WMKK,88,25,,,84.8,,,,,,
2025-05-06 7:16,HL8002,KAL2103,RKSS,RJTT,97,13,,,,,,,,,
2025-05-06 5:50,HL7587,KAL898,ZSPD,RKSI,97,28,,,,,,,,,
2025-05-06 4:58,HL7554,KAL866,ZGGG,RKSI,101,41,,,,,,,,,
2025-05-06 4:42,HL7585,KAL1121,RKSS,RKPC,88,17,,,,,,,,,
2025-05-06 4:30,HL8027,KAL951,RKSI,OMDB,89,29,,,84.2,,,,,,
2025-05-06 4:13,HL8001,KAL138,ZHHH,RKSI,97,36,,,,,,,,,
2025-05-06 4:02,HL7553,KAL711,RKSI,RJAA,100,28,,,95.6,,,,,,
2025-05-06 3:33,HL8002,KAL2102,RJTT,RKSS,94,13,,,,,,,,,
2025-05-06 3:13,HL7702,KAL832,ZYTX,RKSI,86,21,,,,,,,,,
2025-05-06 1:31,HL7586,KAL1174,RKPC,RKSS,88,24,,,,,,,,,
2025-05-06 0:34,HL7584,KAL469,RKSI,VVTS,89,17,,,89,,,,,,
2025-05-06 0:14,HL7709,KAL811,RKSI,ZLXY,87,19,,,86.2,,,,,,
2025-05-06 0:06,HL8002,KAL2101,RKSS,RJTT,88,13,,,,,,,,,
2025-05-05 23:58,HL8001,KAL137,RKSI,ZHHH,87,24,,,84.2,,,,,,
2025-05-05 23:48,HL8003,KAL827,RKSI,ZGSZ,90,25,,,86.8,,,,,,
2025-05-05 22:55,HL8026,KAL408,YBBN,RKSI,94,28,,,,,,,,,
2025-05-05 18:14,HL7585,----------,----,----,86,8,,,,,,,,,
2025-05-05 17:07,HL8001,KAL690,VDPP,RKSI,100,38,,,,,,,,,
2025-05-05 16:59,HL8027,KAL952,OMDB,RKSI,111,53,,,,,,,,,
2025-05-05 14:12,HL8003,KAL696,VNKT,RKSI,103,34,,,,,,,,,
2025-05-05 11:45,HL7720,KAL719,RKSI,RJTT,91,14,,,92.2,,,,,,
2025-05-05 11:18,HL8026,KAL407,RKSI,YBBN,92,20,,,90.8,,,,,,
2025-05-05 10:59,HL8002,KAL2104,RJTT,RKSS,97,13,,,,,,,,,
2025-05-05 10:10,HL8001,KAL689,RKSI,VDPP,89,24,,,86.2,,,,,,
2025-05-05 9:53,HL7701,KAL1360,RKPC,RKSS,86,12,,,,,,,,,
2025-05-05 9:33,HL7702,KAL667,RKSI,VTCC,86,19,,,85.2,,,,,,
2025-05-05 8:41,HL7710,KAL458,VVDN,RKSI,105,41,,,,,,,,,
2025-05-05 7:08,HL8002,KAL2103,RKSS,RJTT,92,13,,,,,,,,,
2025-05-05 6:06,HL8001,KAL856,ZBAA,RKSI,88,26,,,,,,,,,
2025-05-05 4:59,HL7553,KAL198,ZMCK,RKSI,101,27,,,,,,,,,
2025-05-05 4:52,HL8027,KAL951,RKSI,OMDB,89,29,,,84.2,,,,,,
2025-05-05 4:47,HL8003,KAL695,RKSI,VNKT,90,27,,,86,,,,,,
2025-05-05 4:01,HL7554,KAL806,ZBTJ,RKSI,93,30,,,,,,,,,
2025-05-05 3:31,HL8002,KAL2102,RJTT,RKSS,99,22,,,,,,,,,
2025-05-05 2:36,HL7709,KAL832,ZYTX,RKSI,88,21,,,,,,,,,
2025-05-05 2:36,HL7586,KAL1188,RKPC,RKSS,92,28,,,,,,,,,
2025-05-05 1:53,HL8027,KAL846,ZSQD,RKSI,90,31,,,,,,,,,
2025-05-05 1:41,HL7585,KAL1174,RKPC,RKSS,89,18,,,,,,,,,
2025-05-05 0:40,HL7587,KAL469,RKSI,VVTS,84,15,,,84.8,,,,,,
2025-05-04 23:59,HL8026,KAL865,RKSI,ZGGG,89,20,,,87.8,,,,,,
2025-05-04 23:40,HL7584,KAL648,WSSS,RKSI,102,32,,,,,,,,,
2025-05-04 17:13,HL8026,KAL690,VDPP,RKSI,100,36,,,,,,,,,
2025-05-04 17:04,HL8003,KAL952,OMDB,RKSI,113,51,,,,,,,,,
2025-05-04 15:28,HL8001,----------,----,----,89,21,,,,,,,,,
2025-05-04 10:53,HL8002,KAL2104,RJTT,RKSS,97,13,,,,,,,,,
2025-05-04 10:27,HL8026,KAL689,RKSI,VDPP,89,21,,,87.4,,,,,,
2025-05-04 9:54,HL7701,KAL1360,RKPC,RKSS,87,14,,,,,,,,,
2025-05-04 9:33,HL7554,KAL667,RKSI,VTCC,87,24,,,84.2,,,,,,
2025-05-04 9:27,HL7702,KAL726,RJBB,RKSI,91,24,,,,,,,,,
2025-05-04 8:55,HL7709,KAL458,VVDN,RKSI,104,35,,,,,,,,,
2025-05-04 8:16,HL7586,KAL1177,RKSS,RKPC,91,26,,,,,,,,,
2025-05-04 7:57,HL7710,KAL671,RKSI,WMKK,89,23,,,86.6,,,,,,
2025-05-04 7:43,HL7720,KAL470,VVTS,RKSI,110,35,,,,,,,,,
2025-05-04 7:20,HL8002,KAL2103,RKSS,RJTT,95,17,,,,,,,,,
2025-05-04 5:59,HL7553,KAL866,ZGGG,RKSI,108,43,,,,,,,,,
2025-05-04 5:03,HL7587,KAL198,ZMCK,RKSI,86,11,,,,,,,,,
2025-05-04 4:47,HL8027,KAL828,ZGSZ,RKSI,105,45,,,,,,,,,
2025-05-04 4:39,HL8003,KAL951,RKSI,OMDB,96,31,,,90.4,,,,,,
2025-05-04 4:22,HL8026,KAL138,ZHHH,RKSI,102,34,,,,,,,,,
2025-05-04 4:07,HL7584,KAL869,RKSI,ZYTL,90,21,,,88.4,,,,,,
2025-05-04 2:36,HL7585,KAL1188,RKPC,RKSS,87,15,,,,,,,,,
2025-05-03 23:47,HL8027,KAL827,RKSI,ZGSZ,90,28,,,85.6,,,,,,
2025-05-03 23:19,HL7586,KAL1045,RKSS,RKPC,91,21,,,,,,,,,
2025-05-03 23:12,HL7702,KAL831,RKSI,ZYTX,88,17,,,88,,,,,,
2025-05-03 22:31,HL8001,KAL408,YBBN,RKSI,89,30,,,,,,,,,
2025-05-03 17:13,HL8027,KAL690,VDPP,RKSI,102,41,,,,,,,,,
2025-05-03 17:03,HL8003,KAL952,OMDB,RKSI,109,49,,,,,,,,,
2025-05-03 15:54,HL7554,KAL672,WMKK,RKSI,98,38,,,,,,,,,
2025-05-03 14:42,HL7710,KAL647,RKSI,WSSS,85,21,,,83.4,,,,,,
2025-05-03 11:21,HL8001,KAL407,RKSI,YBBN,87,22,,,85,,,,,,
2025-05-03 10:52,HL8002,KAL2104,RJTT,RKSS,98,20,,,,,,,,,
2025-05-03 10:05,HL8027,KAL689,RKSI,VDPP,85,26,,,81.4,,,,,,
2025-05-03 9:56,HL7701,KAL1360,RKPC,RKSS,87,13,,,,,,,,,
2025-05-03 7:19,HL8002,KAL2103,RKSS,RJTT,92,13,,,,,,,,,
2025-05-03 5:33,HL7720,KAL198,ZMCK,RKSI,94,14,,,,,,,,,
2025-05-03 5:10,HL7702,KAL812,ZLXY,RKSI,97,28,,,,,,,,,
2025-05-03 5:08,HL8027,KAL766,RJCC,RKSI,93,31,,,,,,,,,
2025-05-03 4:50,HL8026,KAL828,ZGSZ,RKSI,103,37,,,,,,,,,
2025-05-03 4:45,HL8003,KAL951,RKSI,OMDB,89,25,,,85.8,,,,,,
2025-05-03 4:08,HL7586,KAL1188,RKPC,RKSS,93,30,,,,,,,,,
2025-05-03 3:39,HL7554,KAL806,ZBTJ,RKSI,92,30,,,,,,,,,
2025-05-03 3:29,HL8002,KAL2102,RJTT,RKSS,100,9,,,,,,,,,
2025-05-03 2:24,HL7709,KAL832,ZYTX,RKSI,87,20,,,,,,,,,
2025-05-03 2:13,HL7585,KAL1174,RKPC,RKSS,93,23,,,,,,,,,
2025-05-03 2:01,HL7587,KAL457,RKSI,VVDN,82,11,,,84.4,,,,,,
2025-05-03 1:09,HL8027,KAL765,RKSI,RJCC,87,25,,,83.8,,,,,,
2025-05-02 23:57,HL8002,KAL2101,RKSS,RJTT,88,13,,,,,,,,,
2025-05-02 22:36,HL8001,KAL408,YBBN,RKSI,89,29,,,,,,,,,
2025-05-02 21:28,HL8002,KAL146P,RKSI,RKSS,86,13,,,87.6,,,,,,
2025-05-02 17:04,HL8003,KAL952,OMDB,RKSI,108,47,,,,,,,,,
2025-05-02 17:03,HL7710,KAL720,RJTT,RKSI,88,25,,,,,,,,,
2025-05-02 17:02,HL8027,KAL690,VDPP,RKSI,104,44,,,,,,,,,
2025-05-02 13:57,HL8026,KAL696,VNKT,RKSI,97,29,,,,,,,,,
