Date,Aircraft,Flight,Departure,Arrival,APU_Oil_Temperature_Max,Load_Compressor_Inlet_Temperature,,,Compensated,Compensated_avg
2024-08-14 10:18,HL8027,KAL743,RKSI,RJGG,105,47,,,79.8,85.33333333
2024-08-14 9:55,HL8026,KAL689,RKSI,VDPP,106,38,,,91.6,92
2024-08-14 8:21,HL8025,KAL489,RKSI,VYYY,113,33,,,104.6,93.8
2024-08-14 7:37,HL8001,KAL671,RKSI,WMKK,108,45,,,85.2,89.4
2024-08-14 4:26,HL8027,KAL869,RKSI,ZYTL,106,49,,,78.4,86.06666667
2024-08-14 2:07,HL7540,KAL457,RKSI,VVDN,103,33,,,94.6,86.4
2024-08-14 1:37,HL7524,KAL185,RKSI,RCTP,103,40,,,86.2,89.6
2024-08-14 0:01,HL7585,KAL827,RKSI,ZGSZ,100,36,,,88,92.4
2024-08-13 10:52,HL8025,KAL477,RKSI,VVTS,109,31,,,103,89.93333333
2024-08-13 10:21,HL8027,KAL743,RKSI,RJGG,104,47,,,78.8,90.33333333
2024-08-13 7:42,HL8026,KAL187,RKSI,RCTP,106,40,,,89.2,86.26666667
2024-08-13 7:36,HL7702,KAL671,RKSI,WMKK,104,37,,,90.8,87.73333333
2024-08-13 6:58,HL8001,KAL725,RKSI,RJBB,106,45,,,83.2,88.26666667
2024-08-13 5:07,HL7584,KAL789,RKSI,RJFF,104,37,,,90.8,84.46666667
2024-08-13 4:11,HL8027,KAL869,RKSI,ZYTL,107,49,,,79.4,91.4
2024-08-13 2:04,HL7701,KAL457,RKSI,VVDN,110,31,,,104,90.6
2024-08-13 0:45,HL7586,KAL811,RKSI,ZLXY,104,39,,,88.4,96.66666667
2024-08-13 0:45,HL7720,KAL469,RKSI,VVTS,106,33,,,97.6,96.26666667
2024-08-12 23:47,HL8025,KAL137,RKSI,ZHHH,110,32,,,102.8,93.2
2024-08-12 11:22,HL8276,KAL407,RKSI,YBBN,102,45,,,79.2,90.86666667
2024-08-12 11:00,HL8026,KAL477,RKSI,VVTS,105,38,,,90.6,82.93333333
2024-08-12 10:43,HL8027,KAL743,RKSI,RJGG,103,46,,,79,89.06666667
2024-08-12 10:32,HL8002,KAL623,RKSI,RPLL,106,33,,,97.6,94.06666667
2024-08-12 7:33,HL8025,KAL671,RKSI,WMKK,114,33,,,105.6,96.26666667
2024-08-12 7:02,HL7709,KAL725,RKSI,RJBB,100,38,,,85.6,96.06666667
2024-08-12 4:58,HL8002,KAL869,RKSI,ZYTL,109,36,,,97,95.46666667
2024-08-12 0:24,HL8025,KAL805,RKSI,ZBTJ,111,32,,,103.8,96.26666667
2024-08-12 0:11,HL7585,KAL469,RKSI,VVTS,100,36,,,88,94.8
2024-08-11 23:52,HL8026,KAL827,RKSI,ZGSZ,107,38,,,92.6,91.93333333
2024-08-11 10:30,HL8002,KAL721,RKSI,RJBB,106,35,,,95.2,92.4
2024-08-11 9:30,HL8026,KAL667,RKSI,VTCC,105,39,,,89.4,97.13333333
2024-08-11 7:58,HL8025,KAL671,RKSI,WMKK,114,32,,,106.8,97.4
2024-08-11 2:23,HL7587,KAL897,RKSI,ZSPD,102,31,,,96,94.73333333
2024-08-11 1:02,HL8001,KAL421,RKSI,PGUM,103,44,,,81.4,88.33333333
2024-08-10 23:52,HL8026,KAL137,RKSI,ZHHH,102,38,,,87.6,84.86666667
2024-08-10 12:14,HL8001,KAL467,RKSI,VVCR,106,43,,,85.6,90.26666667
2024-08-10 11:02,HL8002,KAL477,RKSI,VVTS,106,33,,,97.6,90.6
2024-08-10 10:21,HL7586,KAL743,RKSI,RJGG,103,38,,,88.6,96.66666667
2024-08-10 10:17,HL8025,KAL623,RKSI,RPLL,111,32,,,103.8,98.93333333
2024-08-10 8:22,HL7701,KAL667,RKSI,VTCC,108,29,,,104.4,98.66666667
2024-08-10 6:43,HL7709,KAL725,RKSI,RJBB,101,37,,,87.8,96.46666667
2024-08-10 5:29,HL8002,KAL789,RKSI,RJFF,108,35,,,97.2,88.66666667
2024-08-10 4:20,HL8001,KAL869,RKSI,ZYTL,105,46,,,81,89.26666667
2024-08-10 2:10,HL7586,KAL897,RKSI,ZSPD,104,38,,,89.6,91.86666667
2024-08-10 1:39,HL8025,KAL185,RKSI,RCTP,111,31,,,105,97.86666667
2024-08-10 0:12,HL7720,KAL469,RKSI,VVTS,105,31,,,99,95.13333333
2024-08-10 0:04,HL8027,KAL893,RKSI,ZSPD,103,44,,,81.4,89.8
2024-08-09 23:09,HL7710,KAL171,RKSI,VHHH,95,31,,,89,91
2024-08-09 11:10,HL7701,KAL477,RKSI,VVTS,105,28,,,102.6,91.06666667
2024-08-09 11:07,HL8276,KAL407,RKSI,YBBN,102,43,,,81.6,88.6
2024-08-09 10:17,HL8001,KAL743,RKSI,RJGG,102,43,,,81.6,87.26666667
2024-08-09 10:06,HL8002,KAL721,RKSI,RJBB,107,33,,,98.6,94.73333333
2024-08-09 9:32,HL8025,KAL667,RKSI,VTCC,110,31,,,104,99.86666667
2024-08-09 7:34,HL7540,KAL187,RKSI,RCTP,103,31,,,97,99.06666667
2024-08-09 6:28,HL7587,KAL725,RKSI,RJBB,101,30,,,96.2,91.46666667
2024-08-09 4:20,HL8001,KAL869,RKSI,ZYTL,104,45,,,81.2,91.8
2024-08-08 23:47,HL8002,KAL137,RKSI,ZHHH,104,31,,,98,94.53333333
2024-08-08 23:32,HL8025,KAL893,RKSI,ZSPD,108,29,,,104.4,100
2024-08-08 23:04,HL7540,KAL831,RKSI,ZYTX,100,28,,,97.6,100.4
2024-08-08 11:53,HL7720,KAL467,RKSI,VVCR,104,30,,,99.2,92.46666667
2024-08-08 11:12,HL8027,KAL477,RKSI,VVTS,101,43,,,80.6,87.93333333
2024-08-08 10:39,HL8001,KAL743,RKSI,RJGG,102,41,,,84,84.53333333
2024-08-08 10:03,HL8026,KAL623,RKSI,RPLL,101,36,,,89,89.46666667
2024-08-08 7:34,HL8002,KAL671,RKSI,WMKK,105,34,,,95.4,89.46666667
2024-08-08 4:31,HL8001,KAL869,RKSI,ZYTL,102,41,,,84,90.86666667
2024-08-08 1:46,HL7587,KAL185,RKSI,RCTP,98,30,,,93.2,87.93333333
2024-08-08 1:07,HL7709,KAL469,RKSI,VVTS,95,33,,,86.6,94.8
2024-08-08 1:03,HL8025,KAL421,RKSI,PGUM,107,28,,,104.6,90.86666667
2024-08-07 23:58,HL8027,KAL865,RKSI,ZGGG,103,44,,,81.4,92.6
2024-08-07 23:41,HL7584,KAL197,RKSI,ZMCK,99,32,,,91.8,90.33333333
2024-08-07 23:29,HL8002,KAL893,RKSI,ZSPD,105,32,,,97.8,97
2024-08-07 23:08,HL7720,KAL831,RKSI,ZYTX,105,29,,,101.4,96.33333333
2024-08-07 11:37,HL8026,KAL477,RKSI,VVTS,103,37,,,89.8,90.26666667
2024-08-07 11:12,HL8276,KAL407,RKSI,YBBN,100,43,,,79.6,84.73333333
2024-08-07 10:30,HL8001,KAL743,RKSI,RJGG,104,42,,,84.8,83.33333333
2024-08-07 10:01,HL7524,KAL623,RKSI,RPLL,100,38,,,85.6,83.86666667
2024-08-07 8:21,HL8027,KAL187,RKSI,RCTP,104,45,,,81.2,90.2
2024-08-07 7:34,HL8025,KAL671,RKSI,WMKK,111,32,,,103.8,89.13333333
2024-08-07 4:46,HL8001,KAL869,RKSI,ZYTL,104,44,,,82.4,94.93333333
2024-08-07 2:06,HL7540,KAL457,RKSI,VVDN,101,28,,,98.6,94.26666667
2024-08-07 1:18,HL7720,KAL469,RKSI,VVTS,103,27,,,101.8,97.2
2024-08-07 0:30,HL8026,KAL827,RKSI,ZGSZ,102,35,,,91.2,95.26666667
2024-08-06 23:38,HL7710,KAL197,RKSI,ZMCK,100,32,,,92.8,88.06666667
2024-08-06 23:08,HL8027,KAL831,RKSI,ZYTX,103,45,,,80.2,87.53333333
2024-08-06 23:01,HL7710,KAL197,RKSI,ZMCK,98,33,,,89.6,85.2
2024-08-06 11:29,HL7524,KAL477,RKSI,VVTS,99,37,,,85.8,90.66666667
2024-08-06 10:19,HL8002,KAL623,RKSI,RPLL,105,33,,,96.6,88.6
2024-08-06 10:09,HL8001,KAL743,RKSI,RJGG,105,44,,,83.4,86.26666667
2024-08-06 8:26,HL8027,KAL667,RKSI,VTCC,104,47,,,78.8,84.53333333
2024-08-06 7:53,HL8026,KAL671,RKSI,WMKK,107,39,,,91.4,87.8
2024-08-06 6:37,HL7584,KAL725,RKSI,RJBB,104,35,,,93.2,93.6
2024-08-06 4:35,HL8002,KAL869,RKSI,ZYTL,107,35,,,96.2,91.26666667
2024-08-06 1:44,HL7524,KAL185,RKSI,RCTP,100,39,,,84.4,95.66666667
2024-08-06 0:48,HL8025,KAL421,RKSI,PGUM,110,29,,,106.4,91.66666667
2024-08-05 23:50,HL8001,KAL137,RKSI,ZHHH,101,40,,,84.2,92.4
2024-08-05 23:37,HL7709,KAL197,RKSI,ZMCK,95,33,,,86.6,84.46666667
2024-08-05 23:36,HL8027,KAL893,RKSI,ZSPD,103,43,,,82.6,82.53333333
2024-08-05 11:39,HL8276,KAL407,RKSI,YBBN,100,44,,,78.4,86.2
2024-08-05 10:38,HL8002,KAL743,RKSI,RJGG,106,33,,,97.6,89
2024-08-05 10:33,HL7586,KAL689,RKSI,VDPP,103,36,,,91,92.73333333
2024-08-05 10:04,HL8026,KAL705,RKSI,RJAA,104,38,,,89.6,94.73333333
2024-08-05 8:20,HL8025,KAL671,RKSI,WMKK,112,33,,,103.6,92.13333333
2024-08-05 7:43,HL8001,KAL187,RKSI,RCTP,106,45,,,83.2,94.26666667
2024-08-05 4:26,HL8002,KAL869,RKSI,ZYTL,108,36,,,96,90.53333333
2024-08-05 4:16,HL7587,KAL897,RKSI,ZSPD,102,34,,,92.4,97.86666667
2024-08-05 1:03,HL7701,KAL173,RKSI,VHHH,110,30,,,105.2,92.53333333
2024-08-05 0:54,HL8027,KAL421,RKSI,PGUM,104,46,,,80,91.4
2024-08-05 0:17,HL7585,KAL469,RKSI,VVTS,101,36,,,89,88.13333333
2024-08-05 0:17,HL7584,KAL827,RKSI,ZGSZ,105,34,,,95.4,95.4
2024-08-04 10:43,HL8025,KAL477,RKSI,VVTS,109,32,,,101.8,97.46666667
2024-08-04 10:10,HL8002,KAL743,RKSI,RJGG,106,35,,,95.2,92.06666667
2024-08-04 9:57,HL8276,KAL781,RKSI,RJFF,102,45,,,79.2,88.13333333
2024-08-04 8:55,HL8026,KAL187,RKSI,RCTP,108,41,,,90,82.93333333
2024-08-04 7:51,HL8027,KAL671,RKSI,WMKK,106,48,,,79.6,88.6
2024-08-04 4:12,HL8002,KAL869,RKSI,ZYTL,107,35,,,96.2,86.4
2024-08-04 0:57,HL8001,KAL421,RKSI,PGUM,105,44,,,83.4,88
2024-08-04 0:04,HL7524,KAL865,RKSI,ZGGG,100,39,,,84.4,88.86666667
2024-08-03 23:38,HL7720,KAL831,RKSI,ZYTX,106,32,,,98.8,87.8
2024-08-03 23:34,HL8027,KAL893,RKSI,ZSPD,103,45,,,80.2,89.33333333
2024-08-03 23:11,HL7586,KAL171,RKSI,VHHH,101,36,,,89,84.8
2024-08-03 10:20,HL7709,KAL487,RKSI,VVPQ,96,35,,,85.2,90.6
2024-08-03 10:13,HL8002,KAL743,RKSI,RJGG,106,33,,,97.6,89.46666667
2024-08-03 9:55,HL7524,KAL623,RKSI,RPLL,100,38,,,85.6,95
2024-08-03 8:15,HL7720,KAL667,RKSI,VTCC,109,32,,,101.8,90.26666667
2024-08-03 7:30,HL8001,KAL671,RKSI,WMKK,105,44,,,83.4,96.8
2024-08-03 7:21,HL7701,KAL187,RKSI,RCTP,110,30,,,105.2,97.06666667
2024-08-03 4:36,HL8025,KAL869,RKSI,ZYTL,111,33,,,102.6,101.6
2024-08-03 2:18,HL7540,KAL457,RKSI,VVDN,103,31,,,97,93.26666667
2024-08-03 1:02,HL8027,KAL421,RKSI,PGUM,103,45,,,80.2,87.33333333
2024-08-03 1:00,HL7585,KAL173,RKSI,VHHH,98,37,,,84.8,83.33333333
2024-08-02 23:19,HL7709,KAL197,RKSI,ZMCK,97,36,,,85,86.93333333
2024-08-02 23:18,HL8026,KAL441,RKSI,VVNB,103,36,,,91,91.53333333
2024-08-02 23:13,HL7587,KAL831,RKSI,ZYTX,101,28,,,98.6,89.73333333
